customer_id,age,has_partner,dependents,tenure_months,contract_type,payment_method,paperless_billing,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,days_since_last_login,login_frequency,usage_drop_rate,support_tickets,satisfaction_score,churn
CUST_000737,27,No,No,29,One year,Bank transfer,No,Fiber optic,No,Yes,Yes,61.91,1754.03,3,20,7.0,3,3.0,0
CUST_000738,61,No,No,3,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,77.22,220.41,1,13,38.0,0,3.0,0
CUST_000739,34,No,No,23,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,62.63,1477.75,8,12,34.1,0,4.0,0
CUST_000740,55,No,No,16,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,Yes,Yes,58.62,908.38,31,16,19.7,6,3.0,1
CUST_000741,24,Yes,Yes,8,Month-to-month,Electronic check,No,Fiber optic,No,No,No,68.92,571.0,26,17,27.8,3,5.0,1
CUST_000742,63,Yes,Yes,2,Month-to-month,Electronic check,No,DSL,No,Yes,No,117.43,227.0,23,17,-7.0,1,3.0,1
CUST_000743,30,Yes,Yes,31,One year,Electronic check,No,Fiber optic,Yes,No,No,56.84,1739.45,4,13,35.6,0,2.0,0
CUST_000744,57,No,No,11,Month-to-month,Credit card,No,Fiber optic,Yes,No,Yes,51.46,545.8,6,11,4.7,1,2.0,0
CUST_000745,59,No,No,2,Month-to-month,Credit card,No,Fiber optic,No,No,No,72.33,145.13,17,20,40.6,0,3.0,1
CUST_000746,26,No,No,35,Month-to-month,Mailed check,No,Fiber optic,No,No,Yes,69.94,2470.86,2,17,-25.4,0,2.0,0
CUST_000747,67,No,No,6,Month-to-month,Electronic check,Yes,DSL,Yes,No,No,78.23,456.64,14,25,12.8,0,4.0,0
CUST_000748,44,No,No,32,Month-to-month,Electronic check,No,Fiber optic,Yes,No,Yes,90.13,2857.42,3,15,-23.8,1,4.0,0
CUST_000749,19,No,No,19,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,18.5,338.04,1,12,-10.6,0,2.0,0
CUST_000750,22,Yes,Yes,5,Month-to-month,Mailed check,Yes,Fiber optic,No,No,No,122.17,628.43,2,12,28.5,2,4.0,1
CUST_000751,46,No,No,1,One year,Electronic check,No,Fiber optic,No,No,No,79.08,81.35,14,13,14.7,2,3.0,1
CUST_000752,54,Yes,No,21,Two year,Credit card,Yes,DSL,Yes,Yes,Yes,79.96,1638.6,10,15,-24.6,2,,0
CUST_000753,55,No,No,1,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,Yes,65.39,63.85,6,14,14.2,0,1.0,1
CUST_000754,36,No,No,1,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,55.59,56.2,16,17,-8.9,5,4.0,1
CUST_000755,25,No,No,29,Month-to-month,Electronic check,Yes,Fiber optic,No,No,No,75.98,2227.44,22,14,2.7,0,3.0,0
CUST_000756,65,Yes,Yes,18,Month-to-month,Mailed check,Yes,Fiber optic,No,No,Yes,50.67,933.34,1,21,-16.2,3,2.0,1
CUST_000757,62,Yes,Yes,9,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,No,66.35,573.06,31,24,-10.5,2,3.0,0
CUST_000758,18,No,No,18,Month-to-month,Bank transfer,Yes,DSL,Yes,No,Yes,31.23,571.81,21,21,-49.1,0,3.0,0
CUST_000759,39,No,No,21,One year,Mailed check,No,DSL,Yes,No,Yes,39.75,854.41,9,18,-54.0,0,5.0,0
CUST_000760,69,Yes,No,19,Month-to-month,Credit card,Yes,Fiber optic,No,No,Yes,104.91,1949.22,3,25,9.8,0,3.0,0
CUST_000761,34,No,No,24,Two year,Mailed check,Yes,Fiber optic,Yes,Yes,No,80.3,1880.6,36,22,22.8,0,3.0,0
CUST_000762,24,Yes,Yes,67,Month-to-month,Bank transfer,No,Fiber optic,Yes,Yes,Yes,71.33,4857.78,14,18,58.5,5,4.0,1
CUST_000763,42,No,No,11,Month-to-month,Credit card,No,Fiber optic,No,No,Yes,41.27,436.56,1,14,25.1,0,2.0,1
CUST_000764,62,No,No,8,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,94.41,758.42,7,15,-12.5,1,1.0,1
CUST_000765,21,No,No,1,Month-to-month,Mailed check,Yes,Fiber optic,Yes,Yes,No,31.4,31.41,15,12,-33.0,2,4.0,1
CUST_000766,53,No,No,3,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,34.96,106.69,18,15,9.2,1,3.0,0
CUST_000767,23,No,No,2,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,42.78,86.47,21,10,-0.4,3,5.0,0
CUST_000768,48,No,No,9,One year,Mailed check,No,Fiber optic,No,No,No,63.93,593.46,27,15,3.9,2,2.0,0
CUST_000769,36,Yes,Yes,22,Month-to-month,Mailed check,Yes,Fiber optic,No,No,No,71.35,1500.77,21,19,17.8,0,2.0,1
CUST_000770,61,Yes,Yes,1,Month-to-month,Electronic check,No,DSL,Yes,Yes,No,70.46,71.49,8,13,-33.3,0,5.0,0
CUST_000771,71,Yes,No,31,Two year,Mailed check,Yes,No,No internet service,No internet service,No internet service,46.58,1475.4,19,10,7.8,7,4.0,0
CUST_000772,56,No,No,12,One year,Credit card,No,DSL,No,No,Yes,79.48,981.65,7,20,11.2,2,3.0,0
CUST_000773,44,Yes,Yes,72,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,125.0,8883.16,4,16,-18.5,0,1.0,0
CUST_000774,27,Yes,Yes,20,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,Yes,18.5,362.32,4,13,-15.5,0,3.0,0
CUST_000775,43,Yes,No,35,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,52.48,1867.03,26,15,9.6,2,1.0,0
CUST_000776,36,Yes,Yes,47,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,36.06,1697.37,12,17,29.0,1,4.0,0
CUST_000777,56,Yes,No,52,One year,Electronic check,Yes,DSL,No,No,Yes,39.44,2025.52,5,11,31.3,1,,0
CUST_000778,20,No,No,17,Month-to-month,Mailed check,Yes,DSL,No,No,No,43.73,761.63,7,19,16.3,0,1.0,0
CUST_000779,62,No,No,12,One year,Bank transfer,Yes,Fiber optic,No,No,Yes,22.99,275.36,4,21,24.5,8,4.0,0
CUST_000780,30,No,No,19,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,Yes,43.33,819.81,10,19,-31.6,0,5.0,0
CUST_000781,67,No,No,12,Month-to-month,Electronic check,Yes,DSL,No,No,No,69.82,825.99,1,16,-8.8,2,4.0,0
CUST_000782,45,Yes,No,6,One year,Bank transfer,No,DSL,No,No,No,80.9,463.51,33,20,26.4,0,3.0,0
CUST_000783,37,No,No,9,Month-to-month,Mailed check,Yes,DSL,Yes,Yes,No,21.92,203.86,6,18,63.1,0,5.0,0
CUST_000784,45,Yes,No,6,Month-to-month,Mailed check,No,Fiber optic,Yes,No,Yes,107.52,634.98,9,19,-0.4,6,3.0,1
CUST_000785,25,Yes,Yes,7,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,18.5,128.68,27,14,45.0,2,3.0,1
CUST_000786,58,No,No,2,One year,Bank transfer,Yes,Fiber optic,No,No,No,18.5,35.59,18,17,40.2,5,2.0,1
CUST_000787,56,Yes,No,13,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,74.66,981.62,9,20,7.2,3,1.0,1
CUST_000788,18,No,No,6,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,No,109.11,660.85,15,17,-29.0,1,4.0,0
CUST_000789,20,Yes,Yes,14,One year,Bank transfer,Yes,Fiber optic,Yes,No,No,87.65,1203.08,1,19,28.7,3,1.0,0
CUST_000790,30,No,No,37,Two year,Mailed check,Yes,DSL,No,No,No,47.22,1722.36,15,23,37.4,2,3.0,0
CUST_000791,45,No,No,14,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,93.8,1345.92,4,12,15.6,3,4.0,0
CUST_000792,74,Yes,Yes,72,Two year,Mailed check,Yes,Fiber optic,Yes,No,Yes,59.33,4286.42,18,14,59.6,7,3.0,0
CUST_000793,66,No,No,3,Two year,Credit card,Yes,DSL,No,No,No,28.23,82.57,8,7,-14.5,6,5.0,0
CUST_000794,42,Yes,No,45,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,18.5,837.81,3,16,9.2,1,4.0,0
CUST_000795,73,No,No,6,Month-to-month,Mailed check,Yes,Fiber optic,No,No,Yes,103.74,645.78,13,22,24.0,1,4.0,0
CUST_000796,50,Yes,No,65,Two year,Bank transfer,No,Fiber optic,Yes,No,Yes,33.62,2293.83,4,23,38.6,0,2.0,0
CUST_000797,55,No,No,6,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,No,37.07,213.31,64,12,45.1,3,5.0,1
CUST_000798,70,No,No,32,One year,Credit card,No,DSL,No,No,Yes,59.97,1909.01,18,20,-19.5,1,1.0,0
CUST_000799,23,Yes,No,1,One year,Electronic check,Yes,DSL,Yes,Yes,No,29.59,29.43,8,18,-2.6,5,3.0,0
CUST_000800,61,No,No,23,Month-to-month,Credit card,Yes,DSL,No,No,Yes,96.92,2328.1,2,15,-23.4,0,2.0,0
CUST_000801,62,No,No,5,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,53.55,279.0,28,12,-55.0,0,3.0,1
CUST_000802,49,No,No,26,Two year,Electronic check,Yes,Fiber optic,No,No,Yes,68.32,1767.31,9,11,1.9,0,2.0,0
CUST_000803,62,No,No,24,Month-to-month,Mailed check,Yes,Fiber optic,No,No,Yes,57.12,1339.11,10,10,-32.3,1,4.0,0
CUST_000804,64,Yes,No,61,One year,Mailed check,Yes,Fiber optic,Yes,No,No,90.37,,9,11,-22.9,2,4.0,0
CUST_000805,38,No,No,23,One year,Electronic check,Yes,DSL,Yes,No,No,41.75,923.81,7,13,-13.2,6,2.0,0
CUST_000806,33,Yes,Yes,12,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,Yes,79.81,929.32,10,9,-29.6,0,3.0,0
CUST_000807,71,Yes,Yes,5,One year,Electronic check,No,Fiber optic,Yes,No,Yes,87.85,453.39,16,20,-0.5,4,,0
CUST_000808,38,No,No,25,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,60.44,1562.01,9,17,18.1,0,2.0,0
CUST_000809,28,No,No,2,Two year,Mailed check,Yes,Fiber optic,No,No,Yes,83.94,174.67,11,14,55.5,0,4.0,0
CUST_000810,54,Yes,Yes,42,Two year,Bank transfer,Yes,DSL,No,No,Yes,63.13,2716.58,7,11,17.5,2,4.0,0
CUST_000811,53,Yes,Yes,6,Month-to-month,Credit card,No,DSL,No,Yes,Yes,93.61,542.95,9,23,-0.6,0,5.0,0
CUST_000812,52,No,No,17,One year,Credit card,Yes,Fiber optic,Yes,No,Yes,21.91,364.71,2,19,-1.1,0,1.0,0
CUST_000813,36,Yes,Yes,21,One year,Credit card,Yes,Fiber optic,No,Yes,Yes,38.52,805.92,8,27,0.2,3,2.0,0
CUST_000814,37,Yes,No,10,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,60.85,597.53,10,21,-4.9,0,3.0,0
CUST_000815,74,Yes,No,26,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,18.5,482.64,74,17,0.0,5,1.0,1
CUST_000816,35,No,No,6,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,56.83,327.16,19,13,8.9,5,2.0,0
CUST_000817,64,No,No,1,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,Yes,56.65,59.21,7,12,4.9,1,3.0,0
CUST_000818,58,Yes,No,72,Two year,Electronic check,Yes,DSL,Yes,No,No,31.8,2399.37,21,12,5.1,1,3.0,0
CUST_000819,66,No,No,9,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,40.54,349.29,20,14,0.4,5,2.0,1
CUST_000820,31,Yes,Yes,29,Month-to-month,Bank transfer,Yes,DSL,Yes,Yes,No,43.15,1193.84,6,15,-9.8,1,4.0,0
CUST_000821,32,No,No,16,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,74.97,1197.98,47,18,33.2,0,4.0,0
CUST_000822,48,No,No,26,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,78.41,1965.97,8,19,-57.2,0,1.0,0
CUST_000823,18,No,No,2,One year,Electronic check,No,DSL,No,Yes,No,94.2,72.64,35,15,20.7,0,2.0,0
CUST_000824,70,No,No,17,One year,Electronic check,No,DSL,Yes,Yes,Yes,100.71,1689.41,6,13,-0.7,2,3.0,0
CUST_000825,71,No,No,11,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,80.73,928.73,30,14,7.6,4,3.0,1
CUST_000826,71,No,No,14,One year,Electronic check,No,No,No internet service,No internet service,No internet service,32.8,479.26,1,16,-36.6,3,3.0,0
CUST_000827,20,No,No,72,Month-to-month,Credit card,No,Fiber optic,No,No,No,88.81,6667.92,6,20,-79.0,3,2.0,0
CUST_000828,33,No,No,3,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,43.93,127.42,10,19,27.7,9,3.0,1
CUST_000829,40,Yes,No,33,Month-to-month,Credit card,Yes,Fiber optic,No,No,Yes,87.15,2756.61,40,18,28.1,1,4.0,0
CUST_000830,74,Yes,No,9,Month-to-month,Credit card,Yes,DSL,Yes,Yes,No,64.02,553.72,4,13,36.4,2,4.0,0
CUST_000831,28,No,No,8,Month-to-month,Credit card,No,DSL,No,Yes,Yes,61.68,497.89,9,19,12.2,0,2.0,0
CUST_000832,29,No,No,7,Month-to-month,Electronic check,No,Fiber optic,Yes,No,Yes,88.22,607.61,10,17,-14.6,3,3.0,0
CUST_000833,27,Yes,Yes,10,One year,Electronic check,No,No,No internet service,No internet service,No internet service,68.21,707.7,5,8,-0.1,4,,1
CUST_000834,49,Yes,Yes,10,Month-to-month,Credit card,Yes,DSL,Yes,No,No,74.06,752.37,2,17,1.6,8,2.0,1
CUST_000835,33,No,No,7,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,44.79,329.15,20,14,-18.2,2,2.0,1
CUST_000836,25,No,No,26,One year,Electronic check,No,No,No internet service,No internet service,No internet service,70.22,1900.28,14,23,-9.6,4,3.0,0
CUST_000837,55,No,No,1,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,45.89,46.21,3,11,-9.8,0,,0
CUST_000838,29,No,No,9,Month-to-month,Mailed check,No,DSL,Yes,No,Yes,51.64,480.16,4,18,15.1,3,3.0,0
CUST_000839,41,No,No,7,Month-to-month,Mailed check,Yes,DSL,Yes,Yes,Yes,57.97,,3,8,-32.4,0,2.0,0
CUST_000840,45,No,No,33,Two year,Electronic check,Yes,No,No internet service,No internet service,No internet service,62.19,2126.2,4,7,-16.2,0,4.0,0
CUST_000841,70,No,No,3,Month-to-month,Mailed check,No,DSL,No,Yes,Yes,56.52,173.22,6,10,6.8,2,2.0,1
CUST_000842,25,No,No,67,Two year,Bank transfer,Yes,Fiber optic,No,No,Yes,52.94,3507.0,7,25,4.9,8,4.0,0
CUST_000843,45,No,No,4,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,75.3,310.45,30,20,27.6,4,4.0,1
CUST_000844,53,Yes,No,11,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,No,63.81,712.94,7,15,-5.6,3,4.0,0
CUST_000845,43,Yes,Yes,5,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,75.36,361.24,9,19,-33.3,5,4.0,0
CUST_000846,25,No,No,8,Month-to-month,Mailed check,Yes,DSL,No,No,Yes,114.37,958.78,55,8,-19.9,0,1.0,1
CUST_000847,67,Yes,Yes,34,Month-to-month,Credit card,No,Fiber optic,Yes,Yes,No,95.49,3172.37,1,24,34.2,1,4.0,0
CUST_000848,45,Yes,No,15,Month-to-month,Electronic check,No,DSL,No,Yes,No,51.48,775.85,4,19,-74.9,2,1.0,0
CUST_000849,45,No,No,4,One year,Electronic check,Yes,DSL,Yes,No,No,50.61,209.92,28,14,-10.8,0,3.0,0
CUST_000850,54,No,No,1,Month-to-month,Electronic check,No,Fiber optic,No,No,No,64.44,63.08,2,18,-15.4,5,3.0,1
CUST_000851,58,Yes,Yes,6,Month-to-month,Bank transfer,Yes,DSL,No,No,Yes,99.07,578.42,10,8,-3.0,0,3.0,0
CUST_000852,53,Yes,Yes,69,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,85.1,5904.39,11,25,-8.9,3,2.0,0
CUST_000853,44,Yes,No,44,Two year,Credit card,No,No,No internet service,No internet service,No internet service,94.32,4088.59,26,14,-6.0,1,4.0,0
CUST_000854,71,No,No,13,Month-to-month,Bank transfer,No,DSL,Yes,No,No,41.54,550.38,34,12,0.7,0,3.0,0
CUST_000855,34,Yes,Yes,15,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,Yes,71.11,1047.64,9,14,-17.8,1,3.0,0
CUST_000856,26,Yes,No,55,One year,Electronic check,Yes,DSL,No,Yes,No,120.02,6924.07,12,17,16.9,0,3.0,0
CUST_000857,50,Yes,No,21,Month-to-month,Bank transfer,No,Fiber optic,No,No,No,51.23,1052.46,7,21,13.8,0,5.0,0
CUST_000858,70,No,No,51,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,50.19,2594.86,2,23,-35.0,1,4.0,0
CUST_000859,37,Yes,No,16,Month-to-month,Electronic check,No,DSL,No,No,No,45.24,707.3,33,10,-17.9,5,5.0,1
CUST_000860,30,Yes,Yes,5,One year,Bank transfer,Yes,Fiber optic,Yes,No,Yes,99.33,494.73,3,13,-45.9,1,2.0,0
CUST_000861,45,No,No,31,One year,Mailed check,No,DSL,Yes,Yes,Yes,27.12,823.17,8,14,-42.9,1,3.0,0
CUST_000862,65,No,No,17,Month-to-month,Bank transfer,Yes,Fiber optic,No,Yes,Yes,54.31,915.5,10,10,26.6,3,5.0,0
CUST_000863,46,No,No,26,One year,Electronic check,Yes,Fiber optic,No,Yes,Yes,77.81,2049.75,5,16,-65.7,0,3.0,0
CUST_000864,30,No,No,4,Two year,Bank transfer,Yes,Fiber optic,Yes,No,Yes,55.97,228.49,17,11,-16.6,1,2.0,0
CUST_000865,63,No,No,25,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,63.64,1548.95,15,12,-39.4,1,5.0,0
CUST_000866,52,Yes,Yes,11,Month-to-month,Electronic check,Yes,DSL,Yes,No,Yes,75.57,864.45,3,9,-5.8,0,5.0,0
CUST_000867,23,No,No,9,Month-to-month,Credit card,Yes,No,No internet service,No internet service,No internet service,75.69,669.1,8,14,-2.4,3,5.0,0
CUST_000868,35,Yes,No,26,Month-to-month,Mailed check,Yes,Fiber optic,No,No,Yes,76.09,1891.66,27,20,-6.7,2,5.0,0
CUST_000869,68,No,No,21,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,79.33,1740.38,11,21,28.1,2,2.0,0
CUST_000870,22,Yes,No,25,One year,Credit card,Yes,Fiber optic,No,Yes,No,76.41,1866.76,4,17,-41.5,0,3.0,0
CUST_000871,64,Yes,Yes,72,One year,Mailed check,Yes,Fiber optic,Yes,Yes,Yes,99.53,7522.14,4,17,-48.8,5,1.0,0
CUST_000872,42,No,No,28,Month-to-month,Bank transfer,Yes,DSL,No,Yes,No,40.82,1148.36,9,18,-9.5,1,3.0,0
CUST_000873,19,Yes,No,24,Two year,Electronic check,No,DSL,No,No,Yes,68.55,1702.59,22,11,22.4,2,3.0,0
CUST_000874,27,No,No,22,Month-to-month,Electronic check,No,Fiber optic,Yes,Yes,Yes,30.24,639.23,4,21,-24.0,9,5.0,1
CUST_000875,73,Yes,No,12,Month-to-month,Mailed check,Yes,DSL,Yes,No,Yes,37.53,452.68,3,17,12.6,1,4.0,0
CUST_000876,47,Yes,No,43,Two year,Credit card,Yes,DSL,Yes,No,No,75.2,3077.97,6,18,22.5,2,2.0,0
CUST_000877,67,No,No,11,Month-to-month,Mailed check,Yes,DSL,No,No,Yes,61.74,670.97,1,16,7.7,0,3.0,0
CUST_000878,62,No,No,28,Two year,Electronic check,No,Fiber optic,Yes,Yes,No,66.3,1771.22,27,19,-4.1,0,4.0,0
CUST_000879,22,No,No,8,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,No,95.45,760.72,8,15,3.6,0,4.0,0
CUST_000880,72,Yes,Yes,3,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,82.48,252.71,27,11,1.2,0,4.0,0
CUST_000881,73,No,No,3,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,No,49.07,152.77,12,21,28.2,5,4.0,1
CUST_000882,50,No,No,24,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,57.25,1396.68,17,16,-10.7,2,1.0,0
CUST_000883,71,No,No,9,One year,Credit card,Yes,Fiber optic,Yes,No,No,82.12,755.72,3,15,8.2,0,3.0,0
CUST_000884,18,Yes,Yes,7,Month-to-month,Electronic check,Yes,DSL,Yes,No,No,18.5,125.85,1,12,-5.9,2,2.0,0
CUST_000885,35,No,No,21,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,43.17,887.79,8,14,6.9,1,2.0,0
CUST_000886,49,No,No,1,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,No internet service,67.8,70.77,13,19,4.9,0,4.0,0
CUST_000887,64,No,No,6,Month-to-month,Credit card,Yes,Fiber optic,Yes,Yes,Yes,73.04,423.48,3,5,-17.8,1,2.0,1
CUST_000888,66,No,No,9,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,76.64,723.61,2,17,20.6,1,1.0,1
CUST_000889,28,No,No,29,One year,Credit card,Yes,No,No internet service,No internet service,No internet service,86.38,2590.32,15,8,-6.2,0,4.0,0
CUST_000890,38,Yes,No,18,Two year,Electronic check,Yes,DSL,No,Yes,No,99.93,1853.13,2,20,-4.0,1,4.0,0
CUST_000891,43,Yes,No,46,Two year,Bank transfer,Yes,DSL,Yes,No,No,69.41,3291.32,8,15,-79.2,6,2.0,0
CUST_000892,42,No,No,9,Month-to-month,Bank transfer,Yes,DSL,No,No,No,43.34,385.09,1,24,20.1,1,4.0,0
CUST_000893,39,Yes,Yes,8,One year,Bank transfer,No,No,No internet service,No internet service,No internet service,63.07,519.33,1,14,6.2,1,3.0,0
CUST_000894,44,Yes,No,1,One year,Mailed check,Yes,DSL,Yes,No,No,47.0,46.32,22,18,-37.3,3,1.0,0
CUST_000895,66,Yes,No,72,One year,Bank transfer,Yes,Fiber optic,No,No,No,54.66,3882.92,13,14,-10.5,0,4.0,0
CUST_000896,30,Yes,No,16,Two year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,69.33,1141.88,3,14,-30.0,1,3.0,0
CUST_000897,50,No,No,16,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,114.03,1804.48,1,16,12.0,5,4.0,1
CUST_000898,51,No,No,61,Month-to-month,Electronic check,Yes,DSL,Yes,No,Yes,67.87,4267.57,6,14,-15.8,9,2.0,1
CUST_000899,58,No,No,8,Month-to-month,Mailed check,Yes,DSL,Yes,No,No,30.9,235.12,3,16,12.6,1,3.0,0
CUST_000900,52,Yes,No,9,Month-to-month,Mailed check,No,DSL,No,Yes,Yes,38.25,332.95,9,10,8.8,1,1.0,0
CUST_000901,18,No,No,25,Month-to-month,Mailed check,No,DSL,No,Yes,No,109.29,2850.66,14,16,55.2,3,2.0,1
CUST_000902,38,No,No,36,Two year,Mailed check,No,Fiber optic,Yes,Yes,Yes,106.59,3886.91,4,16,15.4,0,5.0,0
CUST_000903,65,No,No,28,One year,Electronic check,Yes,Fiber optic,No,No,Yes,30.86,861.32,36,14,-26.9,0,4.0,0
CUST_000904,72,No,No,37,Two year,Mailed check,Yes,Fiber optic,Yes,Yes,No,110.4,4117.51,33,7,11.2,0,4.0,0
CUST_000905,23,Yes,Yes,20,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,87.51,1733.06,1,17,14.4,0,2.0,0
CUST_000906,45,No,No,47,One year,Bank transfer,No,DSL,Yes,No,Yes,18.5,837.57,10,14,-3.9,2,5.0,0
CUST_000907,34,No,No,19,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,No,72.76,1436.52,10,12,17.5,3,2.0,1
CUST_000908,22,No,No,6,Month-to-month,Credit card,Yes,Fiber optic,Yes,Yes,Yes,35.74,219.89,5,18,-41.6,0,3.0,0
CUST_000909,48,No,No,18,One year,Credit card,No,Fiber optic,No,No,Yes,35.37,649.26,4,17,36.1,2,3.0,0
CUST_000910,22,Yes,No,29,One year,Electronic check,No,Fiber optic,Yes,Yes,Yes,64.82,1944.41,6,19,16.1,1,3.0,0
CUST_000911,55,No,No,25,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,48.67,1246.64,8,12,0.8,0,1.0,0
CUST_000912,20,No,No,6,One year,Bank transfer,Yes,DSL,Yes,No,Yes,52.18,313.58,4,16,10.4,1,4.0,0
CUST_000913,70,Yes,Yes,1,Month-to-month,Bank transfer,No,DSL,No,Yes,Yes,110.34,106.34,12,14,-37.4,0,1.0,1
CUST_000914,40,No,No,6,Month-to-month,Electronic check,No,DSL,No,No,Yes,55.8,321.65,29,22,-10.3,1,1.0,1
CUST_000915,54,Yes,No,72,Two year,Bank transfer,Yes,Fiber optic,No,Yes,No,49.83,3419.65,16,16,16.5,4,3.0,0
CUST_000916,70,Yes,No,4,Two year,Mailed check,Yes,DSL,Yes,Yes,No,53.78,214.94,2,13,-2.3,5,5.0,0
CUST_000917,54,Yes,No,14,Month-to-month,Credit card,Yes,DSL,Yes,Yes,Yes,112.22,1517.59,1,13,-5.7,3,4.0,0
CUST_000918,27,Yes,Yes,24,One year,Credit card,Yes,No,No internet service,No internet service,No internet service,83.71,1963.43,13,15,-19.2,0,2.0,0
CUST_000919,27,No,No,50,One year,Electronic check,Yes,DSL,Yes,No,No,68.2,3538.85,13,18,14.2,8,2.0,0
CUST_000920,36,Yes,Yes,34,Month-to-month,Electronic check,No,Fiber optic,No,No,Yes,78.35,2692.57,13,15,18.3,0,2.0,1
CUST_000921,34,Yes,No,57,One year,Mailed check,Yes,DSL,No,No,No,39.07,2335.1,2,14,35.4,10,3.0,0
CUST_000922,38,No,No,22,Month-to-month,Electronic check,No,Fiber optic,Yes,Yes,Yes,125.0,2873.74,6,18,9.7,0,3.0,0
CUST_000923,31,No,No,48,Two year,Electronic check,Yes,DSL,No,Yes,Yes,59.27,2828.5,3,10,19.6,2,5.0,0
CUST_000924,26,No,No,7,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,110.9,788.52,8,19,35.4,0,5.0,1
CUST_000925,63,Yes,Yes,13,Two year,Credit card,Yes,Fiber optic,Yes,No,No,79.55,1080.5,9,18,-33.1,0,3.0,0
CUST_000926,18,No,No,44,One year,Bank transfer,Yes,Fiber optic,No,No,No,66.02,2987.51,1,18,31.8,3,5.0,0
CUST_000927,68,Yes,Yes,9,Month-to-month,Credit card,No,Fiber optic,No,No,No,70.67,645.94,18,13,-37.1,5,3.0,1
CUST_000928,62,No,No,49,Two year,Electronic check,Yes,DSL,Yes,No,Yes,64.83,3206.05,4,21,11.2,2,2.0,0
CUST_000929,30,Yes,No,10,Two year,Bank transfer,Yes,Fiber optic,No,No,No,85.14,855.01,33,11,-0.5,1,5.0,0
CUST_000930,21,No,No,10,Two year,Bank transfer,Yes,Fiber optic,No,Yes,No,68.44,659.67,12,21,19.5,6,1.0,0
CUST_000931,18,Yes,Yes,8,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,51.02,392.08,29,14,31.6,0,2.0,1
CUST_000932,66,No,No,19,One year,Electronic check,No,No,No internet service,No internet service,No internet service,73.0,1351.02,21,18,38.9,1,4.0,0
